data_evento,cliente_id,cliente_nome,plano,valor,tipo_evento
2020-10-26,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2020-11-25,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2020-12-25,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2021-01-24,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2021-02-23,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2021-03-25,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2021-04-24,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2021-05-24,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2021-06-23,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2021-07-23,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2021-08-22,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2021-09-21,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2021-10-21,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2021-11-20,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2021-12-20,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2022-01-19,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2022-02-18,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2022-03-20,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2022-04-19,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2022-05-19,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2022-06-18,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2022-07-18,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2022-08-17,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2022-09-16,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2022-10-16,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2022-11-15,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2022-12-15,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2023-01-14,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2023-02-13,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2023-03-15,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2023-04-14,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2023-05-14,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2023-06-13,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2023-07-13,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2023-08-12,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2023-09-11,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2023-10-11,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2023-11-10,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2023-12-10,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2024-01-09,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2024-02-08,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2024-03-09,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,99.0,Pagamento
2024-04-06,4b393830-8434-4e15-b223-7301400ba755,Azevedo Viana S.A.,Basic,0.0,Cancelamento
2020-10-19,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2020-11-18,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2020-12-18,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2021-01-17,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2021-02-16,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2021-03-18,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2021-04-17,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2021-05-17,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2021-06-16,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2021-07-16,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2021-08-15,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2021-09-14,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2021-10-14,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2021-11-13,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2021-12-13,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2022-01-12,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2022-02-11,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2022-03-13,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2022-04-12,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2022-05-12,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2022-06-11,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2022-07-11,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2022-08-10,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2022-09-09,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2022-10-09,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,249.0,Pagamento
2022-11-06,701f9737-74ed-4a02-9bd2-37e1550d1c9f,Ramos e Filhos,Pro,0.0,Cancelamento
2021-07-07,d1d3b29a-86de-44fd-9488-7a2be4577acd,da Mota Abreu S.A.,Pro,249.0,Pagamento
2021-08-06,d1d3b29a-86de-44fd-9488-7a2be4577acd,da Mota Abreu S.A.,Pro,249.0,Pagamento
2021-09-05,d1d3b29a-86de-44fd-9488-7a2be4577acd,da Mota Abreu S.A.,Pro,249.0,Pagamento
2021-10-05,d1d3b29a-86de-44fd-9488-7a2be4577acd,da Mota Abreu S.A.,Pro,249.0,Pagamento
2021-11-04,d1d3b29a-86de-44fd-9488-7a2be4577acd,da Mota Abreu S.A.,Pro,249.0,Pagamento
2021-12-04,d1d3b29a-86de-44fd-9488-7a2be4577acd,da Mota Abreu S.A.,Pro,249.0,Pagamento
2022-01-03,d1d3b29a-86de-44fd-9488-7a2be4577acd,da Mota Abreu S.A.,Pro,249.0,Pagamento
2022-02-02,d1d3b29a-86de-44fd-9488-7a2be4577acd,da Mota Abreu S.A.,Pro,249.0,Pagamento
2022-03-04,d1d3b29a-86de-44fd-9488-7a2be4577acd,da Mota Abreu S.A.,Pro,249.0,Pagamento
2022-04-03,d1d3b29a-86de-44fd-9488-7a2be4577acd,da Mota Abreu S.A.,Pro,249.0,Pagamento
2022-05-03,d1d3b29a-86de-44fd-9488-7a2be4577acd,da Mota Abreu S.A.,Pro,249.0,Pagamento
2022-06-02,d1d3b29a-86de-44fd-9488-7a2be4577acd,da Mota Abreu S.A.,Pro,249.0,Pagamento
2022-07-02,d1d3b29a-86de-44fd-9488-7a2be4577acd,da Mota Abreu S.A.,Pro,249.0,Pagamento
2022-07-30,d1d3b29a-86de-44fd-9488-7a2be4577acd,da Mota Abreu S.A.,Pro,0.0,Cancelamento
2020-03-21,cc87787d-e46f-4ac3-ba63-cf58b1bce1c8,Fogaça,Basic,99.0,Pagamento
2020-04-20,cc87787d-e46f-4ac3-ba63-cf58b1bce1c8,Fogaça,Basic,99.0,Pagamento
2020-05-20,cc87787d-e46f-4ac3-ba63-cf58b1bce1c8,Fogaça,Basic,99.0,Pagamento
2020-06-19,cc87787d-e46f-4ac3-ba63-cf58b1bce1c8,Fogaça,Basic,99.0,Pagamento
2020-07-19,cc87787d-e46f-4ac3-ba63-cf58b1bce1c8,Fogaça,Basic,99.0,Pagamento
2020-08-18,cc87787d-e46f-4ac3-ba63-cf58b1bce1c8,Fogaça,Basic,99.0,Pagamento
2020-09-17,cc87787d-e46f-4ac3-ba63-cf58b1bce1c8,Fogaça,Basic,99.0,Pagamento
2020-10-17,cc87787d-e46f-4ac3-ba63-cf58b1bce1c8,Fogaça,Basic,99.0,Pagamento
2020-11-16,cc87787d-e46f-4ac3-ba63-cf58b1bce1c8,Fogaça,Basic,99.0,Pagamento
2020-12-16,cc87787d-e46f-4ac3-ba63-cf58b1bce1c8,Fogaça,Basic,99.0,Pagamento
2021-01-13,cc87787d-e46f-4ac3-ba63-cf58b1bce1c8,Fogaça,Basic,0.0,Cancelamento
2020-07-27,5e07914f-9a70-4dd1-8310-8be16cfd5556,da Mata Alves S/A,Basic,99.0,Pagamento
2020-08-26,5e07914f-9a70-4dd1-8310-8be16cfd5556,da Mata Alves S/A,Basic,99.0,Pagamento
2020-09-25,5e07914f-9a70-4dd1-8310-8be16cfd5556,da Mata Alves S/A,Basic,99.0,Pagamento
2020-10-25,5e07914f-9a70-4dd1-8310-8be16cfd5556,da Mata Alves S/A,Basic,99.0,Pagamento
2020-11-24,5e07914f-9a70-4dd1-8310-8be16cfd5556,da Mata Alves S/A,Basic,99.0,Pagamento
2020-12-24,5e07914f-9a70-4dd1-8310-8be16cfd5556,da Mata Alves S/A,Basic,99.0,Pagamento
2021-01-23,5e07914f-9a70-4dd1-8310-8be16cfd5556,da Mata Alves S/A,Basic,99.0,Pagamento
2021-02-22,5e07914f-9a70-4dd1-8310-8be16cfd5556,da Mata Alves S/A,Basic,99.0,Pagamento
2021-03-24,5e07914f-9a70-4dd1-8310-8be16cfd5556,da Mata Alves S/A,Basic,99.0,Pagamento
2021-04-21,5e07914f-9a70-4dd1-8310-8be16cfd5556,da Mata Alves S/A,Basic,0.0,Cancelamento
2020-09-03,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2020-10-03,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2020-11-02,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2020-12-02,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2021-01-01,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2021-01-31,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2021-03-02,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2021-04-01,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2021-05-01,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2021-05-31,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2021-06-30,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2021-07-30,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2021-08-29,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2021-09-28,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2021-10-28,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2021-11-27,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2021-12-27,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2022-01-26,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2022-02-25,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2022-03-27,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2022-04-26,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2022-05-26,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2022-06-25,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2022-07-25,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2022-08-24,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,799.0,Pagamento
2022-09-21,ddea9df2-03bd-468a-99fe-4307fc905cad,Garcia Rezende Ltda.,Enterprise,0.0,Cancelamento
2020-03-27,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2020-04-26,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2020-05-26,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2020-06-25,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2020-07-25,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2020-08-24,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2020-09-23,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2020-10-23,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2020-11-22,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2020-12-22,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2021-01-21,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2021-02-20,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2021-03-22,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2021-04-21,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2021-05-21,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2021-06-20,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2021-07-20,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2021-08-19,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2021-09-18,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2021-10-18,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2021-11-17,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2021-12-17,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2022-01-16,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2022-02-15,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2022-03-17,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2022-04-16,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2022-05-16,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2022-06-15,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2022-07-15,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2022-08-14,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2022-09-13,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2022-10-13,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2022-11-12,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2022-12-12,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2023-01-11,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2023-02-10,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2023-03-12,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2023-04-11,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2023-05-11,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2023-06-10,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2023-07-10,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2023-08-09,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2023-09-08,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2023-10-08,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2023-11-07,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2023-12-07,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2024-01-06,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2024-02-05,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2024-03-06,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2024-04-05,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2024-05-05,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2024-06-04,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2024-07-04,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2024-08-03,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2024-09-02,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2024-10-02,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2024-11-01,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2024-12-01,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2024-12-31,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2025-01-30,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2025-03-01,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2025-03-31,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2025-04-30,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2025-05-30,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2025-06-29,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2025-07-29,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,799.0,Pagamento
2025-08-26,3a10925e-6f7c-44b9-8ff4-ba211acc0acd,Duarte Azevedo Ltda.,Enterprise,0.0,Cancelamento
2020-09-28,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2020-10-28,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2020-11-27,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2020-12-27,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2021-01-26,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2021-02-25,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2021-03-27,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2021-04-26,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2021-05-26,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2021-06-25,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2021-07-25,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2021-08-24,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2021-09-23,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2021-10-23,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2021-11-22,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2021-12-22,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2022-01-21,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2022-02-20,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2022-03-22,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2022-04-21,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2022-05-21,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2022-06-20,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2022-07-20,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2022-08-19,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2022-09-18,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2022-10-18,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2022-11-17,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2022-12-17,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2023-01-16,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2023-02-15,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2023-03-17,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
2023-04-16,0b02d76a-4986-4f31-99d5-525f31a34fd8,da Cruz,Enterprise,799.0,Pagamento
